listing_id,date
5593187,2015-06-11
5593187,2015-06-22
5593187,2015-10-12
5593187,2016-03-08
5593187,2016-05-22
5593187,2016-05-29
5593187,2016-06-13
5593187,2016-06-26
5593187,2016-07-30
5593187,2016-08-21
5593187,2017-03-05
5593187,2017-06-18
5593187,2017-07-18
5593187,2018-03-05
5593187,2019-01-13
5770106,2015-05-14
5770106,2015-05-25
5770106,2015-05-31
5770106,2015-06-01
5770106,2015-06-08
5770106,2015-06-10
5770106,2015-06-14
5770106,2015-06-21
5770106,2015-06-30
5770106,2015-07-20
5770106,2015-07-26
5770106,2015-07-27
5770106,2015-10-06
5770106,2015-10-12
5770106,2015-10-19
5770106,2015-10-26
5770106,2015-11-02
5770106,2015-11-09
5770106,2015-11-15
5770106,2015-11-16
5770106,2015-11-23
5770106,2015-12-01
5770106,2015-12-09
5770106,2016-02-29
5770106,2016-03-08
5770106,2016-03-30
5770106,2016-04-03
5770106,2016-04-17
5770106,2016-05-08
5770106,2016-05-15
5770106,2016-05-30
5770106,2016-06-07
5770106,2016-06-13
5770106,2016-06-19
5770106,2016-06-22
5770106,2016-06-26
5770106,2016-07-04
5770106,2016-07-12
5770106,2016-07-17
5770106,2016-07-26
5770106,2016-07-28
5770106,2016-07-31
5770106,2016-08-01
5770106,2016-08-06
5770106,2016-08-13
5770106,2016-08-27
5770106,2016-09-15
5770106,2016-09-17
5770106,2016-09-26
5770106,2016-10-05
5770106,2016-10-09
5770106,2016-10-11
5770106,2016-10-23
5770106,2016-10-30
5770106,2016-11-13
5770106,2016-11-27
5770106,2016-12-18
5770106,2017-01-01
5770106,2017-01-15
5770106,2017-02-12
5770106,2017-03-05
5770106,2017-03-26
5770106,2017-04-09
5770106,2017-04-23
5770106,2017-04-30
5770106,2017-05-14
5770106,2017-05-17
5770106,2017-05-29
5770106,2017-06-04
5770106,2017-06-11
5770106,2017-06-18
5770106,2017-06-29
5770106,2017-07-02
5770106,2017-07-16
5770106,2017-07-30
5770106,2017-08-06
5770106,2017-08-12
5770106,2017-08-13
5770106,2017-08-16
5770106,2017-08-20
5770106,2017-09-10
5770106,2017-09-16
5770106,2017-09-24
5770106,2017-10-01
5770106,2017-10-07
5770106,2017-10-08
5770106,2017-10-16
5770106,2017-10-21
5770106,2017-10-25
5770106,2017-11-18
5770106,2017-11-26
5770106,2018-02-22
5770106,2018-04-02
5770106,2018-06-18
5770106,2018-09-01
5770106,2018-09-16
5770106,2018-09-23
5770106,2018-09-30
5770106,2018-10-06
5770106,2018-10-07
5770106,2018-10-13
5770106,2018-10-14
5770106,2018-10-20
5770106,2018-11-03
5770106,2018-11-04
5770106,2018-11-11
5770106,2018-11-25
5770106,2018-12-02
5820556,2015-04-21
5820556,2015-04-27
5820556,2015-04-28
5820556,2015-05-06
5820556,2015-05-14
5820556,2015-06-02
5820556,2015-06-18
5820556,2015-06-26
5820556,2015-06-29
5820556,2015-07-01
5820556,2015-07-14
5820556,2015-07-20
5820556,2015-07-31
5820556,2015-08-24
5820556,2015-09-08
5820556,2015-09-21
5820556,2015-10-19
5820556,2015-10-30
5820556,2015-11-02
5820556,2015-11-07
5820556,2015-11-23
5820556,2015-12-08
5820556,2016-01-02
5820556,2016-02-15
5820556,2016-02-18
5820556,2016-03-08
5820556,2016-03-25
5820556,2016-04-09
5820556,2016-04-10
5820556,2016-04-23
5820556,2016-05-09
5820556,2016-05-15
5820556,2016-05-28
5820556,2016-06-05
5820556,2016-06-13
5820556,2016-06-19
5820556,2016-06-27
5820556,2016-07-04
5820556,2016-07-25
5820556,2016-08-08
5820556,2016-08-14
5820556,2016-09-06
5820556,2016-09-25
5820556,2016-10-09
5820556,2016-10-16
5820556,2016-10-23
5820556,2016-11-10
5820556,2016-11-13
5820556,2016-11-19
5820556,2016-11-25
5820556,2016-12-20
5820556,2017-02-18
5820556,2017-03-04
5820556,2017-03-05
5820556,2017-03-09
5820556,2017-03-11
5820556,2017-04-10
5820556,2017-04-16
5820556,2017-04-23
5820556,2017-05-02
5820556,2017-05-07
5820556,2017-05-21
5820556,2017-05-27
5820556,2017-06-04
5820556,2017-06-12
5820556,2017-06-18
5820556,2017-06-26
5820556,2017-07-24
5820556,2017-07-29
5820556,2017-08-05
5820556,2017-08-14
5820556,2017-08-18
5820556,2017-09-03
5820556,2017-09-11
5820556,2017-09-18
5820556,2017-09-26
5820556,2017-10-08
5820556,2017-10-26
5820556,2017-10-29
5820556,2017-11-05
5820556,2017-11-25
5820556,2017-11-26
5820556,2018-01-01
5820556,2018-02-23
5820556,2018-02-26
5820556,2018-03-04
5820556,2018-03-12
5820556,2018-03-16
5820556,2018-03-25
5820556,2018-04-01
5820556,2018-04-07
5820556,2018-04-15
5820556,2018-05-06
5820556,2018-05-20
5820556,2018-05-28
5820556,2018-06-03
5820556,2018-06-17
5820556,2018-06-24
5820556,2018-07-02
5820556,2018-07-08
5820556,2018-07-26
5820556,2018-07-29
5820556,2018-08-06
5820556,2018-08-26
5820556,2018-09-03
5820556,2018-09-16
5820556,2018-09-23
5820556,2018-09-30
5820556,2018-10-07
5820556,2018-10-14
5820556,2018-10-21
5820556,2018-10-28
5820556,2018-11-03
5820556,2018-11-26
5854666,2016-08-01
5854666,2016-08-15
5854666,2017-03-06
5854666,2017-05-20
5854666,2017-05-21
5854666,2017-07-05
5854666,2017-11-19
5859019,2015-04-20
5859019,2015-04-25
5859019,2015-05-03
5859019,2015-05-10
5859019,2015-05-13
5859019,2015-05-19
5859019,2015-05-19
5859019,2015-05-26
5859019,2015-05-29
5859019,2015-06-05
5859019,2015-06-06
5859019,2015-06-07
5859019,2015-06-09
5859019,2015-06-15
5859019,2015-06-17
5859019,2015-06-20
5859019,2015-06-22
5859019,2015-06-29
5859019,2015-07-24
5859019,2015-07-25
5859019,2015-07-30
5859019,2015-07-31
5859019,2015-08-03
5859019,2015-08-09
5859019,2015-08-11
5859019,2015-08-13
5859019,2015-08-14
5859019,2015-08-18
5859019,2015-08-20
5859019,2015-08-24
5859019,2015-08-31
5859019,2015-09-04
5859019,2015-09-07
5859019,2015-09-08
5859019,2015-09-21
5859019,2015-09-27
5859019,2015-09-28
5859019,2015-10-02
5859019,2015-10-05
5859019,2015-10-07
5859019,2015-10-11
5859019,2015-10-12
5859019,2015-10-13
5859019,2015-10-19
5859019,2015-10-21
5859019,2015-10-22
5859019,2015-11-05
5859019,2015-11-13
5859019,2015-11-16
5859019,2015-12-08
5859019,2015-12-13
5859019,2015-12-25
5859019,2015-12-28
5859019,2016-01-09
5859019,2016-01-25
5859019,2016-01-28
5859019,2016-02-01
5859019,2016-02-09
5859019,2016-02-17
5859019,2016-02-18
5859019,2016-02-28
5859019,2016-03-06
5859019,2016-03-10
5859019,2016-03-20
5859019,2016-03-25
5859019,2016-03-26
5859019,2016-03-26
5859019,2016-04-03
5859019,2016-04-17
5859019,2016-04-25
5859019,2016-05-08
5859019,2016-05-10
5859019,2016-05-15
5859019,2016-05-18
5859019,2016-05-24
5859019,2016-05-30
5859019,2016-06-01
5859019,2016-06-13
5859019,2016-06-15
5859019,2016-06-18
5859019,2016-06-20
5859019,2016-06-27
5859019,2016-07-11
5859019,2016-07-16
5859019,2016-07-21
5859019,2016-07-22
5859019,2016-07-24
5859019,2016-07-29
5859019,2016-08-01
5859019,2016-08-08
5859019,2016-08-09
5859019,2016-08-09
5859019,2016-08-13
5859019,2016-08-16
5859019,2016-08-19
5859019,2016-08-23
5859019,2016-08-23
5859019,2016-09-02
5859019,2016-09-05
5859019,2016-09-13
5859019,2016-09-18
5859019,2016-09-24
5859019,2016-09-26
5859019,2016-10-02
5859019,2016-10-06
5859019,2016-10-09
5859019,2016-10-10
5859019,2016-10-15
5859019,2016-10-17
5859019,2016-10-23
5859019,2016-11-05
5859019,2016-11-06
5859019,2016-11-13
5859019,2016-11-21
5859019,2016-11-27
5859019,2016-12-03
5859019,2017-01-20
5859019,2017-01-29
5859019,2017-02-12
5859019,2017-02-17
5859019,2017-02-18
5859019,2017-02-19
5859019,2017-02-27
5859019,2017-03-06
5859019,2017-03-11
5859019,2017-03-12
5859019,2017-03-19
5859019,2017-03-27
5859019,2017-04-09
5859019,2017-04-13
5859019,2017-04-14
5859019,2017-04-15
5859019,2017-04-19
5859019,2017-04-23
5859019,2017-05-07
5859019,2017-05-12
5859019,2017-05-13
5859019,2017-05-18
5859019,2017-05-22
5859019,2017-05-28
5859019,2017-06-03
5859019,2017-06-08
5859019,2017-06-18
5859019,2017-06-25
5859019,2017-06-28
5859019,2017-07-01
5859019,2017-07-15
5859019,2017-07-16
5859019,2017-07-24
5859019,2017-07-25
5859019,2017-07-30
5859019,2017-08-01
5859019,2017-08-09
5859019,2017-08-15
5859019,2017-08-26
5859019,2017-08-30
5859019,2017-09-03
5859019,2017-09-10
5859019,2017-09-17
5859019,2017-10-02
5859019,2017-10-08
5859019,2017-10-10
5859019,2017-10-15
5859019,2017-10-22
5859019,2017-10-27
5859019,2017-10-29
5859019,2018-03-04
5859019,2018-03-07
5859019,2018-03-10
5859019,2018-03-11
5859019,2018-03-17
5859019,2018-03-18
5859019,2018-03-25
5859019,2018-04-01
5859019,2018-04-03
5859019,2018-04-15
5859019,2018-04-23
5859019,2018-05-07
5859019,2018-05-10
5859019,2018-05-13
5859019,2018-05-18
5859019,2018-05-21
5859019,2018-05-23
5859019,2018-05-27
5859019,2018-05-30
5859019,2018-06-03
5859019,2018-06-17
5859019,2018-06-24
5859019,2018-07-01
5859019,2018-07-04
5859019,2018-07-05
5859019,2018-07-07
5859019,2018-07-08
5859019,2018-07-13
5859019,2018-07-15
5859019,2018-07-21
5859019,2018-07-22
5859019,2018-07-29
5859019,2018-07-30
5859019,2018-08-04
5859019,2018-08-19
5859019,2018-08-30
5859019,2018-09-01
5859019,2018-09-02
5859019,2018-09-05
5859019,2018-09-09
5859019,2018-09-15
5859019,2018-09-16
5859019,2018-09-17
5859019,2018-10-01
5859019,2018-10-07
5859019,2018-10-14
5859019,2018-10-19
5859019,2018-10-21
5859019,2018-10-28
5859019,2018-11-04
5859019,2018-11-16
5859019,2018-12-06
5859019,2018-12-15
5859019,2019-01-20
5945411,2015-06-27
5945411,2015-09-29
5945411,2016-03-06
5945411,2016-04-22
5945411,2016-05-21
5945411,2016-08-13
5945411,2016-08-21
5945411,2016-09-26
5945411,2016-10-08
5945411,2017-04-21
5945411,2017-04-30
5945411,2017-06-02
5945411,2017-08-12
5945411,2017-09-02
5945411,2017-09-03
5945411,2017-10-15
5945411,2018-06-09
5945411,2018-06-17
5945411,2018-08-13
5945411,2018-09-30
5945411,2018-10-05
5945411,2018-10-08
5945411,2018-10-15
5945411,2018-11-30
6177642,2015-05-21
6177642,2015-06-22
6177642,2015-08-24
6177642,2015-09-08
6177642,2015-09-21
6177642,2015-09-28
6177642,2015-10-05
6177642,2015-10-10
6177642,2015-10-12
6177642,2015-10-18
6177642,2016-02-07
6177642,2016-02-29
6177642,2016-03-02
6177642,2016-03-12
6177642,2016-03-17
6177642,2016-03-23
6177642,2016-04-03
6177642,2016-04-10
6177642,2016-05-13
6177642,2016-05-15
6177642,2016-05-22
6177642,2016-05-26
6177642,2016-05-31
6177642,2016-06-02
6177642,2016-06-13
6177642,2016-06-16
6177642,2016-06-19
6177642,2016-06-25
6177642,2016-06-26
6177642,2016-06-27
6177642,2016-07-02
6177642,2016-07-03
6177642,2016-07-09
6177642,2016-07-10
6177642,2016-07-16
6177642,2016-07-17
6177642,2016-07-17
6177642,2016-08-16
6177642,2016-08-18
6177642,2016-08-21
6177642,2016-08-28
6177642,2016-09-10
6177642,2016-09-12
6177642,2016-09-14
6177642,2016-09-19
6177642,2016-09-25
6177642,2016-10-02
6177642,2016-11-07
6177642,2016-11-20
6177642,2016-12-04
6177642,2016-12-13
6177642,2016-12-31
6177642,2017-02-13
6177642,2017-02-18
6177642,2017-02-19
6177642,2017-02-26
6177642,2017-03-03
6177642,2017-03-05
6177642,2017-03-30
6177642,2017-03-31
6177642,2017-04-01
6177642,2017-04-16
6177642,2017-05-08
6177642,2017-05-22
6177642,2017-06-05
6177642,2017-06-12
6177642,2017-06-18
6177642,2017-06-21
6177642,2017-07-05
6177642,2017-09-12
6177642,2017-09-14
6177642,2017-09-16
6177642,2017-09-21
6177642,2017-09-28
6177642,2017-09-30
6177642,2017-10-01
6177642,2017-10-08
6177642,2017-10-15
6177642,2017-10-21
6177642,2017-10-22
6177642,2017-10-29
6177642,2017-11-05
6177642,2017-11-17
6177642,2017-11-19
6177642,2017-12-02
6177642,2017-12-10
6177642,2018-02-03
6177642,2018-02-16
6177642,2018-02-24
6177642,2018-02-28
6177642,2018-03-02
6177642,2018-03-04
6177642,2018-03-11
6177642,2018-03-15
6177642,2018-03-18
6177642,2018-03-24
6177642,2018-03-26
6177642,2018-04-02
6177642,2018-04-04
6177642,2018-04-13
6177642,2018-04-15
6177642,2018-04-18
6177642,2018-04-20
6177642,2018-04-22
6177642,2018-05-05
6177642,2018-05-06
6177642,2018-05-13
6177642,2018-05-14
6177642,2018-05-16
6177642,2018-05-20
6177642,2018-05-26
6177642,2018-05-27
6177642,2018-06-04
6177642,2018-06-10
6177642,2018-06-12
6177642,2018-06-13
6177642,2018-06-17
6177642,2018-06-18
6177642,2018-06-21
6177642,2018-07-03
6177642,2018-07-04
6177642,2018-07-05
6177642,2018-07-08
6177642,2018-07-13
6177642,2018-07-15
6177642,2018-07-16
6177642,2018-07-23
6177642,2018-08-18
6177642,2018-08-19
6177642,2018-09-03
6177642,2018-09-09
6177642,2018-09-17
6177642,2018-09-23
6177642,2018-09-29
6177642,2018-10-01
6177642,2018-10-07
6177642,2018-10-10
6177642,2018-10-21
6177642,2018-11-03
6177642,2018-11-10
6177642,2018-11-18
6177642,2018-11-25
6177642,2018-11-28
6177642,2018-12-01
6177642,2018-12-03
6177642,2019-01-19
6177642,2019-02-03
6214751,2015-05-15
6214751,2015-05-17
6214751,2015-05-31
6214751,2015-06-14
6214751,2015-06-21
6214751,2015-06-26
6214751,2015-06-28
6214751,2015-07-05
6214751,2015-07-25
6214751,2015-07-26
6214751,2015-08-04
6214751,2015-08-08
6214751,2015-08-23
6214751,2015-10-04
6214751,2015-10-18
6214751,2015-10-30
6214751,2015-11-22
6214751,2015-12-06
6214751,2015-12-27
6214751,2016-01-01
6214751,2016-01-30
6214751,2016-02-14
6214751,2016-02-15
6214751,2016-03-06
6214751,2016-03-13
6214751,2016-05-09
6214751,2016-05-15
6214751,2016-05-20
6214751,2016-05-23
6214751,2016-05-29
6214751,2016-06-01
6214751,2016-06-05
6214751,2016-06-13
6214751,2016-06-27
6214751,2016-07-03
6214751,2016-07-11
6214751,2016-07-25
6214751,2016-08-27
6214751,2016-08-28
6214751,2016-09-04
6214751,2016-09-05
6214751,2016-09-10
6214751,2016-09-11
6214751,2016-09-24
6214751,2016-09-25
6214751,2016-10-08
6214751,2016-10-24
6214751,2016-10-30
6214751,2016-11-06
6214751,2016-11-11
6214751,2016-11-13
6214751,2016-11-25
6214751,2016-11-27
6214751,2016-12-12
6214751,2017-01-29
6214751,2017-02-04
6214751,2017-02-11
6214751,2017-02-20
6214751,2017-03-03
6214751,2017-03-05
6214751,2017-03-17
6214751,2017-03-19
6214751,2017-04-02
6214751,2017-04-16
6214751,2017-04-23
6214751,2017-04-30
6214751,2017-05-07
6214751,2017-05-14
6214751,2017-05-22
6214751,2017-06-05
6214751,2017-06-11
6214751,2017-06-17
6214751,2017-06-23
6214751,2017-06-25
6214751,2017-07-24
6214751,2017-07-28
6214751,2017-07-30
6214751,2017-08-05
6214751,2017-08-23
6214751,2017-08-24
6214751,2017-08-27
6214751,2017-09-10
6214751,2017-09-17
6214751,2017-09-24
6214751,2017-10-01
6214751,2017-10-09
6214751,2017-10-15
6214751,2017-10-20
6214751,2017-10-22
6214751,2017-11-05
6214751,2017-11-11
6214751,2017-11-12
6214751,2017-11-21
6214751,2018-01-27
6214751,2018-02-25
6214751,2018-03-04
6214751,2018-03-10
6214751,2018-03-11
6214751,2018-03-17
6214751,2018-03-25
6214751,2018-04-02
6214751,2018-04-14
6214751,2018-04-15
6214751,2018-04-23
6214751,2018-04-29
6214751,2018-05-05
6214751,2018-05-10
6214751,2018-05-21
6214751,2018-06-03
6214751,2018-06-10
6214751,2018-07-06
6214751,2018-07-08
6214751,2018-07-23
6214751,2018-07-31
6214751,2018-08-05
6214751,2018-08-18
6214751,2018-08-19
6214751,2018-08-26
6214751,2018-09-09
6214751,2018-09-16
6214751,2018-09-23
6214751,2018-09-29
6214751,2018-10-28
6214751,2018-11-04
6214751,2018-11-11
6214751,2018-11-24
6214751,2018-12-02
6214751,2019-01-20
6246570,2015-05-15
6246570,2015-05-17
6246570,2015-05-27
6246570,2015-05-30
6246570,2015-05-31
6246570,2015-06-18
6246570,2015-06-21
6246570,2015-07-02
6246570,2015-07-14
6246570,2015-08-01
6246570,2015-08-07
6246570,2015-08-09
6246570,2015-09-08
6246570,2015-09-20
6246570,2015-10-09
6246570,2015-10-24
6246570,2015-11-08
6246570,2015-12-16
6246570,2016-01-15
6246570,2016-01-23
6246570,2016-02-11
6246570,2016-02-21
6246570,2016-03-06
6246570,2016-04-30
6246570,2016-05-13
6246570,2016-05-21
6246570,2016-06-04
6246570,2016-06-28
6246570,2016-07-16
6246570,2016-07-22
6246570,2016-07-25
6246570,2016-07-27
6246570,2016-07-29
6246570,2016-07-31
6246570,2016-08-07
6246570,2016-08-08
6246570,2016-08-13
6246570,2016-08-19
6246570,2016-08-21
6246570,2016-08-24
6246570,2016-08-28
6246570,2016-09-14
6246570,2016-09-23
6246570,2016-09-25
6246570,2016-10-02
6246570,2016-10-10
6246570,2016-10-14
6246570,2016-10-16
6246570,2016-10-23
6246570,2016-10-30
6246570,2016-11-06
6246570,2016-11-10
6246570,2016-11-13
6246570,2016-11-17
6246570,2016-11-19
6246570,2016-11-27
6246570,2016-12-02
6246570,2016-12-17
6246570,2017-01-10
6246570,2017-01-14
6246570,2017-01-31
6246570,2017-03-04
6246570,2017-03-05
6246570,2017-03-16
6246570,2017-03-19
6246570,2017-03-26
6246570,2017-04-01
6246570,2017-04-09
6246570,2017-04-13
6246570,2017-05-05
6246570,2017-05-07
6246570,2017-05-12
6246570,2017-05-18
6246570,2017-05-22
6246570,2017-05-29
6246570,2017-06-11
6246570,2017-06-20
6246570,2017-06-29
6246570,2017-07-08
6246570,2017-07-13
6246570,2017-07-20
6246570,2017-07-23
6246570,2017-08-11
6246570,2017-08-19
6246570,2017-09-15
6246570,2017-09-17
6246570,2017-09-25
6246570,2017-10-01
6246570,2017-10-04
6246570,2017-10-08
6246570,2017-10-15
6246570,2017-10-22
6246570,2017-10-25
6246570,2017-10-28
6246570,2017-11-05
6246570,2017-11-12
6246570,2017-12-15
6246570,2018-01-01
6246570,2018-01-20
6246570,2018-01-28
6246570,2018-01-31
6246570,2018-02-08
6246570,2018-02-11
6246570,2018-02-24
6246570,2018-02-28
6246570,2018-03-03
6246570,2018-03-05
6246570,2018-03-18
6246570,2018-03-25
6246570,2018-04-02
6246570,2018-04-10
6246570,2018-04-27
6246570,2018-04-30
6246570,2018-05-05
6246570,2018-05-10
6246570,2018-05-13
6246570,2018-05-21
6246570,2018-05-26
6246570,2018-05-28
6246570,2018-08-22
6246570,2018-08-26
6246570,2018-08-31
6246570,2018-09-29
6246570,2018-10-07
6246570,2018-10-17
6246570,2018-10-28
6246570,2018-11-03
6246570,2018-11-18
6246570,2018-12-01
6246570,2018-12-06
6246570,2018-12-08
6246570,2019-01-12
6246570,2019-01-16
6246570,2019-02-01
6391158,2015-06-03
6391158,2015-06-17
6391158,2015-06-25
6391158,2015-07-02
6391158,2015-08-08
6391158,2015-08-30
6391158,2015-09-03
6391158,2015-09-06
6391158,2015-09-08
6391158,2015-10-30
6391158,2016-01-29
6391158,2016-03-13
6391158,2016-04-10
6391158,2016-04-12
6391158,2016-05-28
6391158,2016-05-31
6391158,2016-06-06
6391158,2016-08-01
6391158,2016-08-04
6391158,2016-08-07
6391158,2016-08-14
6391158,2016-08-16
6391158,2016-08-18
6391158,2016-08-21
6391158,2016-08-21
6391158,2016-08-29
6391158,2016-09-08
6391158,2016-09-17
6391158,2016-09-24
6391158,2016-09-25
6391158,2016-09-28
6391158,2016-10-02
6391158,2016-10-05
6391158,2016-10-19
6391158,2016-10-21
6391158,2016-10-26
6391158,2016-11-05
6391158,2016-11-07
6391158,2016-11-12
6391158,2016-11-16
6391158,2016-11-27
6391158,2016-12-10
6391158,2017-05-08
6391158,2017-07-29
6391158,2017-07-30
6391158,2017-08-26
6391158,2017-09-05
6391158,2017-09-10
6391158,2017-09-15
6391158,2017-09-24
6391158,2017-09-30
6391158,2017-10-05
6391158,2017-10-08
6391158,2017-10-18
6391158,2017-10-21
6391158,2017-10-22
6391158,2017-10-28
6391158,2017-10-30
6391158,2017-11-22
6391158,2018-01-07
6391158,2018-03-05
6391158,2018-03-08
6391158,2018-04-01
6391158,2018-07-06
6391158,2018-07-07
6391158,2018-07-14
6391158,2018-07-27
6391158,2018-08-03
6391158,2018-08-07
6391158,2018-08-11
6391158,2018-08-18
6391158,2018-08-19
6391158,2018-08-27
6391158,2018-09-13
6391158,2018-09-16
6391158,2018-10-05
6391158,2018-10-07
6391158,2018-10-13
6391158,2018-11-10
6391158,2018-11-11
6391158,2018-11-23
6391158,2018-11-24
6391158,2018-12-10
6391158,2018-12-23
6391158,2019-01-27
6416756,2015-06-07
6416756,2015-07-12
6416756,2015-07-31
6416756,2015-08-05
6416756,2015-10-10
6416756,2015-10-15
6416756,2015-11-02
6416756,2015-11-16
6416756,2015-12-15
6416756,2015-12-27
6416756,2016-01-07
6416756,2016-02-01
6416756,2016-02-15
6416756,2016-03-25
6416756,2016-04-05
6416756,2016-04-06
6416756,2016-04-10
6416756,2016-05-01
6416756,2016-06-05
6416756,2016-06-20
6416756,2016-06-25
6416756,2016-06-26
6416756,2016-07-08
6416756,2016-07-10
6416756,2016-07-15
6416756,2016-07-24
6416756,2016-07-31
6416756,2016-08-15
6416756,2016-08-28
6416756,2016-08-29
6416756,2016-09-03
6416756,2016-09-07
6416756,2016-09-12
6416756,2016-09-18
6416756,2016-09-23
6416756,2016-09-28
6416756,2016-10-09
6416756,2016-10-16
6416756,2016-12-15
6416756,2017-03-05
6416756,2017-03-11
6416756,2017-03-14
6416756,2017-06-03
6416756,2017-06-04
6416756,2017-06-13
6416756,2017-06-18
6416756,2017-06-23
6416756,2017-06-25
6416756,2017-07-30
6416756,2017-08-05
6416756,2017-08-12
6416756,2017-08-13
6416756,2018-02-26
6416756,2018-08-11
6416756,2018-08-17
6416756,2018-08-19
6416756,2018-09-07
6416756,2018-09-16
6416756,2018-09-23
6416756,2018-10-11
6416756,2018-10-22
6416756,2018-11-05
6416756,2018-11-08
6416756,2018-12-12
6490155,2015-05-30
6490155,2015-05-31
6490155,2015-06-30
6490155,2015-07-05
6490155,2015-07-10
6490155,2015-07-16
6490155,2015-07-19
6490155,2015-07-21
6490155,2015-07-26
6490155,2015-08-10
6490155,2015-08-13
6490155,2015-08-16
6490155,2015-08-27
6490155,2015-09-06
6490155,2015-09-09
6490155,2015-09-13
6490155,2015-09-21
6490155,2015-09-24
6490155,2015-09-27
6490155,2015-10-02
6490155,2015-10-10
6490155,2015-10-12
6490155,2015-10-18
6490155,2015-10-20
6490155,2015-10-22
6490155,2015-10-31
6490155,2015-11-15
6490155,2015-12-14
6490155,2016-01-04
6490155,2016-01-06
6490155,2016-03-08
6490155,2016-04-17
6490155,2016-04-18
6490155,2016-05-07
6490155,2016-06-26
6490155,2016-08-29
6490155,2016-09-05
6490155,2016-09-25
6490155,2016-10-11
6490155,2016-10-17
6490155,2016-10-24
6490155,2016-10-31
6490155,2017-02-15
6490155,2017-02-20
6490155,2017-02-26
6490155,2017-03-06
6490155,2017-03-13
6490155,2017-03-20
6490155,2017-04-02
6490155,2017-04-16
6490155,2017-07-30
6490155,2017-09-08
6490155,2017-09-24
6490155,2017-10-01
6490155,2017-10-08
6490155,2017-10-22
6490155,2017-12-08
6490155,2018-02-25
6490155,2018-03-02
6490155,2018-03-04
6490155,2018-03-14
6490155,2018-03-18
6490155,2018-03-31
6490155,2018-04-15
6490155,2018-04-29
6490155,2018-05-05
6490155,2018-05-27
6490155,2018-06-03
6490155,2018-06-14
6490155,2018-06-21
6490155,2018-06-24
6490155,2018-07-01
6490155,2018-07-08
6490155,2018-07-23
6490155,2018-08-03
6490155,2018-08-26
6490155,2018-09-09
6490155,2018-09-14
6490155,2018-09-16
6490155,2018-09-23
6490155,2018-10-07
6490155,2018-10-14
6490155,2018-10-21
6490155,2018-11-23
6527620,2015-06-28
6527620,2015-06-30
6527620,2015-07-04
6527620,2015-09-15
6527620,2015-09-19
6527620,2015-09-21
6527620,2015-11-02
6527620,2015-11-14
6527620,2015-12-18
6527620,2015-12-29
6527620,2016-01-10
6527620,2016-01-23
6527620,2016-03-06
6527620,2016-04-30
6527620,2016-05-08
6527620,2016-05-17
6527620,2016-05-23
6527620,2016-06-01
6527620,2016-06-13
6527620,2016-07-03
6527620,2016-07-14
6527620,2016-08-07
6527620,2016-09-12
6527620,2016-12-08
6527620,2017-01-01
6527620,2017-01-05
6527620,2017-02-26
6527620,2017-03-18
6527620,2017-03-26
6527620,2017-04-17
6527620,2017-07-09
6527620,2017-09-17
6527620,2017-09-24
6527620,2017-10-20
6527620,2017-10-22
6527620,2017-11-04
6527620,2017-11-12
6527620,2018-01-14
6527620,2018-01-21
6527620,2018-01-28
6527620,2018-02-04
6527620,2018-02-11
6527620,2018-02-17
6527620,2018-03-05
6527620,2018-03-16
6527620,2018-03-25
6527620,2018-03-31
6527620,2018-04-14
6527620,2018-04-22
6527620,2018-04-29
6527620,2018-05-12
6527620,2018-05-19
6527620,2018-05-24
6527620,2018-05-31
6527620,2018-06-13
6527620,2018-06-24
6527620,2018-07-27
6527620,2018-08-01
6527620,2018-12-16
6527620,2018-12-27
6805322,2015-07-13
6805322,2015-10-10
6805322,2015-10-19
6805322,2015-11-04
6805322,2015-12-07
6805322,2016-03-04
6805322,2016-03-06
6805322,2016-05-22
6805322,2016-05-30
6805322,2016-07-10
6805322,2016-07-27
6805322,2016-08-15
6805322,2016-10-16
6805322,2016-10-30
6805322,2016-11-12
6805322,2017-03-05
6805322,2017-04-09
6805322,2017-05-21
6805322,2017-05-23
6805322,2017-06-02
6805322,2017-06-25
6805322,2017-09-16
6805322,2017-10-08
6805322,2017-10-28
6805322,2018-08-17
6805322,2018-10-07
6805322,2018-10-14
6805322,2018-12-08
6805322,2018-12-13
6805322,2018-12-25
7021423,2015-07-24
7021423,2015-08-23
7021423,2015-10-05
7021423,2015-10-21
7021423,2015-12-26
7021423,2016-01-19
7021423,2016-03-08
7021423,2016-04-06
7021423,2016-05-13
7021423,2016-05-25
7021423,2016-07-15
7021423,2016-08-21
7021423,2016-09-15
7021423,2016-12-29
7021423,2017-03-13
7021423,2017-04-16
7021423,2017-06-12
7021423,2017-07-04
7021423,2017-08-05
7021423,2017-08-24
7021423,2017-09-10
7021423,2018-01-01
7021423,2018-03-05
7021423,2018-05-10
7021423,2018-06-18
7021423,2018-08-19
7021423,2018-12-22
7037455,2015-07-15
7037455,2015-07-22
7037455,2015-09-15
7037455,2016-01-11
7037455,2016-02-13
7037455,2016-02-21
7037455,2016-03-06
7037455,2016-03-15
7037455,2016-04-04
7037455,2016-04-06
7037455,2016-04-09
7037455,2016-05-23
7037455,2016-05-30
7037455,2016-06-12
7037455,2016-06-19
7037455,2016-06-27
7037455,2016-07-30
7037455,2016-08-12
7037455,2016-08-21
7037455,2016-09-01
7037455,2016-09-06
7037455,2016-09-12
7037455,2016-09-24
7037455,2016-10-02
7037455,2016-10-11
